,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Travelling_Solo,Group_Size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age Group,Total Expenditure,No Spending,Expenditure Category
1313,1391_02,Mars,False,F/276/P,TRAPPIST-1e,21.0,False,1072.0,79.0,46.0,16.0,0.0,Cines Apie,False,False,3,F,P,True,False,False,False,False,False,Age_19-25,1213.0,False,Medium Expense
1314,1391_03,Mars,False,F/276/P,,44.0,False,485.0,2.0,210.0,0.0,351.0,Frunch Apie,False,False,3,F,P,True,False,False,False,False,False,Age_33_50,1048.0,False,Medium Expense
1315,1393_01,Mars,False,F/270/S,TRAPPIST-1e,36.0,False,42.0,0.0,212.0,151.0,1853.0,Mes Kake,False,False,2,F,S,True,False,False,False,False,False,Age_33_50,2258.0,False,High Expense
1316,1393_02,Mars,False,F/270/S,TRAPPIST-1e,19.0,False,2058.0,0.0,224.0,298.0,19.0,,False,False,2,F,S,True,False,False,False,False,False,Age_19-25,2599.0,False,High Expense
1317,1395_01,Earth,False,G/214/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Willah Fryes,True,True,1,G,S,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1318,1397_01,Earth,False,F/271/S,TRAPPIST-1e,39.0,False,386.0,190.0,0.0,489.0,0.0,Hanne Hodes,False,True,1,F,S,True,False,False,False,False,False,Age_33_50,1065.0,False,Medium Expense
1319,1398_01,Earth,False,G/216/P,TRAPPIST-1e,28.0,False,0.0,508.0,334.0,0.0,46.0,Adria Cookentaney,True,True,1,G,P,True,False,False,False,False,False,Age_26-32,888.0,False,Medium Expense
1320,1399_01,Earth,False,F/272/S,TRAPPIST-1e,28.0,False,0.0,0.0,529.0,560.0,60.0,Hellia Popelase,False,True,1,F,S,True,False,False,False,False,False,Age_26-32,1149.0,False,Medium Expense
1321,1400_01,Earth,True,G/217/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Hanne Colleruces,True,True,1,G,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
1322,1401_01,Earth,,G/218/P,TRAPPIST-1e,18.0,False,0.0,0.0,599.0,59.0,152.0,Guyne Burtiz,False,True,1,G,P,True,False,False,False,False,False,Age_0-18,810.0,False,Medium Expense
1323,1402_01,Earth,True,G/215/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Darlie Blacks,True,False,2,G,S,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
1324,1402_02,Earth,True,G/215/S,55 Cancri e,33.0,False,0.0,0.0,,0.0,0.0,Leony Blacks,True,False,2,G,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1325,1403_01,Earth,False,E/86/P,TRAPPIST-1e,18.0,False,1656.0,0.0,0.0,,0.0,Bobbyn Coopelandez,False,True,1,E,P,True,False,False,False,False,False,Age_0-18,1656.0,False,High Expense
1326,1404_01,Europa,False,B/60/S,TRAPPIST-1e,47.0,False,1.0,734.0,28.0,78.0,3471.0,Alaton Mornaned,False,False,2,B,S,True,False,False,False,False,False,Age_33_50,4312.0,False,High Expense
1327,1404_02,Europa,False,np.nan/np.nan/np.nan,TRAPPIST-1e,42.0,False,0.0,51.0,0.0,4170.0,13.0,Arkard Mornaned,False,False,2,F,S,False,True,False,False,False,False,Age_33_50,4234.0,False,High Expense
1328,1406_01,Mars,False,E/106/S,TRAPPIST-1e,17.0,False,36.0,0.0,1013.0,0.0,0.0,Muffs Gres,False,True,1,E,S,True,False,False,False,False,False,Age_0-18,1049.0,False,Medium Expense
1329,1407_01,Earth,False,F/278/P,TRAPPIST-1e,21.0,False,737.0,4.0,27.0,8.0,0.0,Lerome Foxter,False,False,2,F,P,True,False,False,False,False,False,Age_19-25,776.0,False,Medium Expense
1330,1407_02,Earth,False,F/278/P,PSO J318.5-22,17.0,False,8.0,222.0,3.0,401.0,0.0,Derina Foxter,True,False,2,F,P,True,False,False,False,False,False,Age_0-18,634.0,False,Low Expense
1331,1408_01,Earth,False,G/216/S,PSO J318.5-22,26.0,False,4.0,770.0,0.0,0.0,0.0,Prilly Fulloydez,False,True,1,G,S,True,False,False,False,False,False,Age_26-32,774.0,False,Medium Expense
1332,1410_01,Earth,False,F/279/P,TRAPPIST-1e,23.0,False,0.0,567.0,896.0,0.0,122.0,Evane Lerez,False,True,1,F,P,True,False,False,False,False,False,Age_19-25,1585.0,False,High Expense
1333,1412_01,Earth,False,G/217/S,55 Cancri e,15.0,False,0.0,0.0,,0.0,832.0,Andona Winsley,False,True,1,G,S,True,False,False,False,False,False,Age_0-18,832.0,False,Medium Expense
1334,1413_01,Earth,True,G/218/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Genee Nichoan,False,True,1,G,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
1335,1414_01,Earth,False,F/280/P,TRAPPIST-1e,65.0,False,259.0,0.0,0.0,0.0,1916.0,Andace Kinson,False,True,1,F,P,True,False,False,False,False,False,age_50+,2175.0,False,High Expense
1336,1415_01,Europa,False,D/45/P,55 Cancri e,33.0,False,13.0,,2011.0,17.0,32.0,Preo Higast,True,True,1,D,P,True,False,False,False,False,False,Age_33_50,2073.0,False,High Expense
1337,1416_01,Earth,True,G/219/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Therie Macdonadows,False,True,1,G,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
1338,1417_01,Europa,False,C/54/S,TRAPPIST-1e,41.0,False,0.0,184.0,0.0,1520.0,3358.0,Alik Spedlinale,False,True,1,C,S,True,False,False,False,False,False,Age_33_50,5062.0,False,High Expense
1339,1419_01,Mars,False,F/273/S,TRAPPIST-1e,42.0,False,1381.0,0.0,1243.0,0.0,0.0,Goles Apeau,False,True,1,F,S,True,False,False,False,False,False,Age_33_50,2624.0,False,High Expense
1340,1420_01,Mars,True,E/108/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Wheard Shbre,False,True,1,E,S,True,False,False,False,False,False,,0.0,True,No Expense
1341,1421_01,Mars,False,F/274/S,TRAPPIST-1e,37.0,False,328.0,6153.0,,26.0,820.0,Whark Cres,False,False,2,F,S,True,False,False,False,False,False,Age_33_50,7327.0,False,High Expense
1342,1421_02,Mars,False,F/274/S,55 Cancri e,17.0,False,891.0,0.0,243.0,0.0,5.0,Ars Cres,False,False,2,F,S,True,False,False,False,False,False,Age_0-18,1139.0,False,Medium Expense
1343,1423_01,Europa,True,B/61/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Seginon Asoppor,True,False,3,B,S,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
1344,1423_02,Europa,True,B/61/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Beneb Asoppor,True,False,3,B,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1345,1423_03,Europa,True,B/61/S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sadra Rodwative,True,False,3,B,S,True,False,False,False,False,False,age_50+,0.0,True,No Expense
1346,1424_01,Europa,True,B/47/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Sarid Sageng,True,False,5,B,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
1347,1424_02,Europa,False,B/47/P,55 Cancri e,29.0,False,2988.0,2147.0,0.0,0.0,1779.0,Goros Sageng,False,False,5,B,P,True,False,False,False,False,False,Age_26-32,6914.0,False,High Expense
1348,1424_03,Europa,False,B/47/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Elebola Sageng,True,False,5,B,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1349,1424_04,Europa,False,B/47/P,55 Cancri e,28.0,False,0.0,4380.0,0.0,692.0,0.0,Proxima Sageng,True,False,5,B,P,True,False,False,False,False,False,Age_26-32,5072.0,False,High Expense
1350,1424_05,Europa,True,B/47/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Weia Sageng,True,False,5,B,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1351,1425_01,Earth,False,F/282/P,TRAPPIST-1e,24.0,False,711.0,0.0,0.0,59.0,57.0,Melvia Adavisons,False,False,3,F,P,True,False,False,False,False,False,Age_19-25,827.0,False,Medium Expense
1352,1425_02,Earth,True,G/220/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Mael Adavisons,True,False,3,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1353,1425_03,Earth,True,G/220/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Maryne Adavisons,True,False,3,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1354,1426_01,Europa,True,D/46/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Duhrid Drelcate,True,True,1,D,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
1355,1427_01,Mars,True,F/275/S,,46.0,False,0.0,0.0,,0.0,0.0,Jumars Pead,True,False,2,F,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1356,1427_02,Mars,False,F/275/S,TRAPPIST-1e,67.0,False,443.0,0.0,1721.0,250.0,2.0,Hont Pead,False,False,2,F,S,True,False,False,False,False,False,age_50+,2416.0,False,High Expense
1357,1428_01,Earth,False,E/109/S,TRAPPIST-1e,44.0,False,0.0,200.0,128.0,460.0,0.0,Artis Hanghanson,False,True,1,E,S,True,False,False,False,False,False,Age_33_50,788.0,False,Medium Expense
1358,1430_01,Earth,False,F/283/P,TRAPPIST-1e,14.0,False,360.0,0.0,2116.0,1.0,8.0,Lina Popez,False,True,1,F,P,True,False,False,False,False,False,Age_0-18,2485.0,False,High Expense
1359,1431_01,Earth,False,G/221/P,TRAPPIST-1e,23.0,False,0.0,0.0,4.0,0.0,965.0,Tonioe Ments,True,True,1,G,P,True,False,False,False,False,False,Age_19-25,969.0,False,Medium Expense
1360,1433_01,Earth,True,G/219/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Allene Noeley,False,True,1,G,S,True,False,False,False,False,False,age_50+,0.0,True,No Expense
1361,1434_01,Earth,False,G/222/P,TRAPPIST-1e,20.0,False,0.0,258.0,331.0,133.0,,Dandy Cartez,False,False,3,G,P,True,False,False,False,False,False,Age_19-25,722.0,False,Medium Expense
1362,1434_02,Earth,False,np.nan/np.nan/np.nan,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hughan Cartez,True,False,3,F,S,False,True,False,False,False,False,Age_0-12,0.0,True,No Expense
1363,1434_03,Earth,True,G/222/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Emilla Cartez,False,False,3,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1364,1435_01,Earth,False,G/223/P,,23.0,False,0.0,20.0,26.0,0.0,659.0,Gabrin Gilleranks,False,True,1,G,P,True,False,False,False,False,False,Age_19-25,705.0,False,Low Expense
1365,1438_01,Earth,False,E/89/P,TRAPPIST-1e,24.0,False,181.0,224.0,0.0,195.0,191.0,Anae Sancasey,False,True,1,E,P,True,False,False,False,False,False,Age_19-25,791.0,False,Medium Expense
1366,1439_01,Mars,False,F/279/S,TRAPPIST-1e,41.0,False,112.0,186.0,228.0,760.0,0.0,Lios Lette,False,False,2,F,S,True,False,False,False,False,False,Age_33_50,1286.0,False,Medium Expense
1367,1439_02,Mars,False,D/52/S,TRAPPIST-1e,30.0,False,806.0,100.0,9.0,,47.0,Croo Lette,False,False,2,D,S,True,False,False,False,False,False,Age_26-32,962.0,False,Medium Expense
1368,1440_01,Earth,False,F/280/S,TRAPPIST-1e,27.0,False,0.0,1826.0,39.0,11.0,649.0,Jerek Mcleaney,False,True,1,F,S,True,False,False,False,False,False,Age_26-32,2525.0,False,High Expense
1369,1442_01,Earth,True,G/220/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Leenny Pughanders,True,True,1,G,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
1370,1443_01,Earth,True,G/225/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Anda Jimes,True,True,1,G,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
1371,1444_01,Europa,False,C/55/S,TRAPPIST-1e,30.0,False,50.0,1248.0,0.0,1.0,912.0,Luxion Coarswing,True,True,1,C,S,True,False,False,False,False,False,Age_26-32,2211.0,False,High Expense
1372,1445_01,Earth,False,G/221/S,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,Walles Wellenez,True,True,1,G,S,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1373,1447_01,Earth,False,G/227/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,755.0,Sadine Simson,False,True,1,G,P,True,False,False,False,False,False,age_50+,755.0,False,Medium Expense
1374,1450_01,Europa,True,D/53/S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Tabih Ailled,True,False,2,D,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1375,1450_02,Europa,False,D/53/S,55 Cancri e,30.0,False,0.0,138.0,0.0,5467.0,112.0,Cella Ailled,False,False,2,D,S,True,False,False,False,False,False,Age_26-32,5717.0,False,High Expense
1376,1451_01,Europa,False,C/56/S,55 Cancri e,46.0,False,202.0,484.0,0.0,3208.0,2485.0,Zinor Proorbeng,False,False,2,C,S,True,False,False,False,False,False,Age_33_50,6379.0,False,High Expense
1377,1451_02,Europa,True,C/56/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Unukath Proorbeng,True,False,2,C,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1378,1452_01,Europa,False,C/53/P,TRAPPIST-1e,21.0,False,5.0,251.0,10.0,26.0,3384.0,Arkar Distured,False,False,5,C,P,True,False,False,False,False,False,Age_19-25,3676.0,False,High Expense
1379,1452_02,Europa,True,np.nan/np.nan/np.nan,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,Gorab Distured,True,False,5,F,S,False,True,False,False,False,False,age_50+,0.0,True,No Expense
1380,1452_03,Europa,False,C/53/P,55 Cancri e,34.0,False,0.0,1646.0,0.0,51.0,1462.0,Alzird Distured,False,False,5,C,P,True,False,False,False,False,False,Age_33_50,3159.0,False,High Expense
1381,1452_04,Europa,False,C/53/P,TRAPPIST-1e,33.0,False,0.0,774.0,0.0,6255.0,6.0,Hamak Distured,False,False,5,C,P,True,False,False,False,False,False,Age_33_50,7035.0,False,High Expense
1382,1452_05,Europa,True,C/53/P,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Gimph Distured,True,False,5,C,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1383,1453_01,Earth,,G/229/P,55 Cancri e,16.0,,0.0,2838.0,32.0,5.0,3404.0,Kimena Thorney,False,False,2,G,P,True,False,False,False,False,False,Age_0-18,6279.0,False,High Expense
1384,1453_02,Earth,False,G/229/P,TRAPPIST-1e,63.0,False,3.0,801.0,0.0,0.0,5.0,Annon Thorney,True,False,2,G,P,True,False,False,False,False,False,age_50+,809.0,False,Medium Expense
1385,1454_01,Europa,False,D/54/S,TRAPPIST-1e,37.0,False,0.0,13561.0,15.0,4060.0,72.0,Canonon Righturter,False,True,1,D,S,True,False,False,False,False,False,Age_33_50,17708.0,False,High Expense
1386,1455_01,Europa,True,B/62/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Markton Wassird,True,False,5,B,S,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
1387,1455_02,Europa,False,B/62/S,TRAPPIST-1e,29.0,False,0.0,2509.0,0.0,16.0,698.0,Teronan Conaly,True,False,5,B,S,True,False,False,False,False,False,Age_26-32,3223.0,False,High Expense
1388,1455_03,Europa,True,B/62/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Rotanin Wassird,True,False,5,B,S,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
1389,1455_04,Europa,False,B/62/S,TRAPPIST-1e,26.0,False,0.0,533.0,2119.0,10.0,504.0,Rasaleh Wassird,True,False,5,B,S,True,False,False,False,False,False,Age_26-32,3166.0,False,High Expense
1390,1455_05,Europa,False,B/62/S,55 Cancri e,76.0,False,0.0,2732.0,422.0,16594.0,330.0,Antino Wassird,False,False,5,B,S,True,False,False,False,False,False,age_50+,20078.0,False,High Expense
1391,1457_01,Earth,False,E/110/S,TRAPPIST-1e,61.0,False,0.0,368.0,3.0,4422.0,0.0,Bra Combson,False,True,1,E,S,True,False,False,False,False,False,age_50+,4793.0,False,High Expense
1392,1458_01,,False,G/223/S,TRAPPIST-1e,46.0,False,0.0,0.0,2020.0,323.0,0.0,Arllia Mccarveymon,False,True,1,G,S,True,False,False,False,False,False,Age_33_50,2343.0,False,High Expense
1393,1460_01,Earth,False,F/285/P,,19.0,False,,905.0,387.0,0.0,0.0,Bony Williotters,True,False,2,F,P,True,False,False,False,False,False,Age_19-25,1292.0,False,Medium Expense
1394,1460_02,Earth,True,G/230/P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Eduana Williotters,True,False,2,G,P,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
1395,1461_01,Earth,True,G/224/S,TRAPPIST-1e,,False,0.0,,0.0,0.0,0.0,Naomin Gordond,False,True,1,G,S,True,False,False,False,False,False,,0.0,True,No Expense
1396,1462_01,Earth,True,G/231/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Timmie Webstes,True,True,1,G,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
1397,1463_01,Earth,False,F/282/S,PSO J318.5-22,23.0,False,200.0,414.0,73.0,1.0,1.0,,False,True,1,F,S,True,False,False,False,False,False,Age_19-25,689.0,False,Low Expense
1398,1465_01,Earth,False,G/233/P,PSO J318.5-22,63.0,False,356.0,287.0,0.0,0.0,248.0,Byrona Alfordonard,False,True,1,G,P,True,False,False,False,False,False,age_50+,891.0,False,Medium Expense
1399,1467_01,,False,E/111/S,TRAPPIST-1e,21.0,False,894.0,1.0,0.0,61.0,26.0,Russey Dillips,False,True,1,E,S,True,False,False,False,False,False,Age_19-25,982.0,False,Medium Expense
1400,1474_01,Mars,True,F/287/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,Morms Melte,True,True,1,F,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
1401,1478_01,Earth,False,F/289/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,417.0,2372.0,,False,False,2,F,P,True,False,False,False,False,False,Age_33_50,2789.0,False,High Expense
1402,1478_02,Earth,False,F/289/P,PSO J318.5-22,39.0,False,,19.0,733.0,0.0,701.0,Toniel Sweene,False,False,2,F,P,True,False,False,False,False,False,Age_33_50,1453.0,False,High Expense
1403,1479_01,Mars,True,F/290/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Clues Erle,True,True,1,F,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1404,1481_01,Mars,False,E/91/P,TRAPPIST-1e,27.0,False,555.0,0.0,744.0,0.0,0.0,Krus Prist,False,True,1,E,P,True,False,False,False,False,False,Age_26-32,1299.0,False,Medium Expense
1405,1484_01,Earth,,E/93/P,TRAPPIST-1e,16.0,False,92.0,1.0,884.0,0.0,0.0,Lan Roachoanand,False,True,1,E,P,True,False,False,False,False,False,Age_0-18,977.0,False,Medium Expense
1406,1485_01,Mars,True,F/291/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Hones Man,True,True,1,F,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1407,1488_01,Mars,True,E/94/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,,Powhex Betie,True,True,1,E,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1408,1489_01,Earth,False,G/229/S,TRAPPIST-1e,19.0,False,73.0,0.0,0.0,813.0,2.0,Katiey Gallencis,False,True,1,G,S,True,False,False,False,False,False,Age_19-25,888.0,False,Medium Expense
1409,1490_01,Europa,False,D/47/P,55 Cancri e,26.0,False,0.0,304.0,0.0,3998.0,,Caphird Crioncery,False,True,1,D,P,True,False,False,False,False,False,Age_26-32,4302.0,False,High Expense
1410,1491_01,Earth,False,G/240/P,55 Cancri e,32.0,False,0.0,0.0,0.0,817.0,8.0,Leneva Sosalinson,True,False,3,G,P,True,False,False,False,False,False,Age_26-32,825.0,False,Medium Expense
1411,1491_02,Earth,False,F/292/P,TRAPPIST-1e,56.0,False,0.0,51.0,0.0,2.0,706.0,Tanley Sosalinson,False,False,3,F,P,True,False,False,False,False,False,age_50+,759.0,False,Medium Expense
1412,1491_03,Earth,False,G/240/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,True,False,3,G,P,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1413,1493_01,Earth,False,F/285/S,TRAPPIST-1e,38.0,False,35.0,0.0,0.0,0.0,713.0,Eilace Hardley,False,True,1,F,S,True,False,False,False,False,False,Age_33_50,748.0,False,Medium Expense
1414,1498_01,Earth,False,F/295/P,TRAPPIST-1e,30.0,False,0.0,495.0,,0.0,153.0,Karay Talls,False,True,1,F,P,True,False,False,False,False,False,Age_26-32,648.0,False,Low Expense
1415,1499_01,Earth,False,F/287/S,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,2.0,1061.0,Teryla Keithunts,False,True,1,F,S,True,False,False,False,False,False,Age_19-25,1068.0,False,Medium Expense
1416,1500_01,Earth,False,G/230/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Hollie Cooperkins,False,False,7,G,S,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1417,1500_02,Earth,False,G/230/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Gerly Cooperkins,False,False,7,G,S,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1418,1500_03,Earth,False,G/230/S,55 Cancri e,17.0,False,0.0,55.0,913.0,0.0,55.0,Joandy Barbes,True,False,7,G,S,True,False,False,False,False,False,Age_0-18,1023.0,False,Medium Expense
1419,1500_04,Earth,,G/230/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Andrey Cooperkins,True,False,7,G,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1420,1500_05,Earth,False,F/288/S,55 Cancri e,17.0,False,319.0,184.0,0.0,0.0,376.0,Irmark Barbes,False,False,7,F,S,True,False,False,False,False,False,Age_0-18,879.0,False,Medium Expense
1421,1500_06,Earth,True,G/230/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Bobbyn Barbes,True,False,7,G,S,True,False,False,False,False,False,Age_0-12,0.0,True,No Expense
1422,1500_07,Earth,True,G/230/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Everly Barbes,True,False,7,G,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
1423,1501_01,Earth,False,G/243/P,TRAPPIST-1e,63.0,False,0.0,216.0,0.0,594.0,0.0,Julin Fryan,False,True,1,G,P,True,False,False,False,False,False,age_50+,810.0,False,Medium Expense
1424,1503_01,Mars,False,D/48/P,TRAPPIST-1e,35.0,False,1890.0,0.0,497.0,1.0,0.0,Koops Haste,False,False,2,D,P,True,False,False,False,False,False,Age_33_50,2388.0,False,High Expense
1425,1503_02,Mars,False,D/48/P,TRAPPIST-1e,61.0,False,1114.0,0.0,68.0,0.0,0.0,Wat Haste,False,False,2,D,P,True,False,False,False,False,False,age_50+,1182.0,False,Medium Expense
1426,1506_01,Earth,False,F/298/P,,19.0,False,0.0,24.0,615.0,9.0,0.0,Bara Vines,True,True,1,F,P,True,False,False,False,False,False,Age_19-25,648.0,False,Low Expense
1427,1507_01,Earth,False,F/289/S,TRAPPIST-1e,43.0,False,0.0,0.0,1217.0,2.0,0.0,,True,False,4,F,S,True,False,False,False,False,False,Age_33_50,1219.0,False,Medium Expense
1428,1507_02,Earth,False,F/289/S,TRAPPIST-1e,14.0,False,1.0,1.0,683.0,419.0,0.0,Jerek Jeffey,False,False,4,F,S,True,False,False,False,False,False,Age_0-18,1104.0,False,Medium Expense
1429,1507_03,Earth,False,G/231/S,TRAPPIST-1e,78.0,False,0.0,0.0,0.0,441.0,4.0,Anny Jeffey,False,False,4,G,S,True,False,False,False,False,False,age_50+,445.0,False,Low Expense
1430,1507_04,Earth,False,F/289/S,TRAPPIST-1e,21.0,False,398.0,490.0,0.0,,0.0,Kirky Jeffey,False,False,4,F,S,True,False,False,False,False,False,Age_19-25,888.0,False,Medium Expense
1431,1509_01,Mars,False,E/95/P,TRAPPIST-1e,32.0,,1240.0,0.0,58.0,0.0,0.0,Sumpix Dal,False,True,1,E,P,True,False,False,False,False,False,Age_26-32,1298.0,False,Medium Expense
1432,1510_01,Mars,False,F/291/S,TRAPPIST-1e,31.0,False,1226.0,0.0,1.0,0.0,0.0,Yakers Swin,False,True,1,F,S,True,False,False,False,False,False,Age_26-32,1227.0,False,Medium Expense
1433,1511_01,Europa,False,B/63/S,TRAPPIST-1e,40.0,False,1006.0,,0.0,284.0,329.0,Ancham Spandisket,True,False,4,B,S,True,False,False,False,False,False,Age_33_50,1619.0,False,High Expense
1434,1511_02,Europa,True,B/63/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Diram Whealeed,True,False,4,B,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
1435,1511_03,Europa,False,B/63/S,TRAPPIST-1e,36.0,False,0.0,2345.0,0.0,1966.0,27.0,Maham Spandisket,False,False,4,B,S,True,False,False,False,False,False,Age_33_50,4338.0,False,High Expense
1436,1511_04,Europa,False,B/63/S,55 Cancri e,31.0,False,65.0,2121.0,0.0,6431.0,1.0,Winon Whealeed,False,False,4,B,S,True,False,False,False,False,False,Age_26-32,8618.0,False,High Expense
1437,1515_01,Earth,False,F/293/S,TRAPPIST-1e,18.0,False,765.0,0.0,13.0,0.0,0.0,Herina Oconley,False,True,1,F,S,True,False,False,False,False,False,Age_0-18,778.0,False,Medium Expense
